"TOA5","WeatherSE","CR1000","16316","CR1000.Std.15","CPU:WeatherSE051510.CR1","4859","DayAvg"
"TIMESTAMP","RECORD","AirTC_Avg","AirTC_Max","AirTC_Min","RH1_Avg","RH1_Max","RH1_Min","WindSpd_Avg","WindSpd_Max","WindSpd_Min","WindDir_Avg","RAIN_Tot"
"2012-01-16 00:00:00",553,-3.66,1.286,-12.92,86.3,94,74.88,3.912,10.46,0.01,168.7,0
"2012-01-17 00:00:00",554,6.609,13.47,-0.929,86.8,99.7,80.3,5.464,12.13,2.27,189.3,0
"2012-01-18 00:00:00",555,-3.737,-0.079,-7.213,84.1,89.3,78.65,7.186,14.27,2.26,307,0
"2012-01-19 00:00:00",556,-5.753,-2.084,-10.46,81.6,88.4,72.32,3.847,9.68,0.14,228.8,0
"2012-01-20 00:00:00",557,-6.21,-1.01,-12.98,79.88,87.3,67.38,4.616,10.63,1.26,193.2,0
"2012-01-21 00:00:00",558,-8.79,-5.245,-13.61,78.26,90.1,67.14,5.615,12.61,1.69,64.73,8
"2012-01-22 00:00:00",559,-5.976,-3.279,-7.832,85,91.9,75.62,5.012,10.62,1.04,62.3,0
"2012-01-23 00:00:00",560,1.233,10.22,-4.394,96.6,98,91.9,36.81,1000,0.13,172.5,64
"2012-01-24 00:00:00",561,3.468,9.27,0.316,89,97.9,80.2,7.848,18.24,2.87,234.5,12
"2012-01-25 00:00:00",562,-0.197,1.762,-2.337,82.1,94,71.45,3.288,9.7,0.03,263.1,0
"2012-01-26 00:00:00",563,-0.657,0.75,-2.752,93.1,96.8,87,2.325,7.81,0.01,116.7,15
"2012-01-27 00:00:00",564,1.156,1.903,0.508,96.9,97.4,96.3,3.383,7.89,0.38,146.6,83
"2012-01-28 00:00:00",565,2.197,5.016,0.832,86.4,96.8,65.77,3.186,9.33,0.15,266.4,0
"2012-01-29 00:00:00",566,0.524,3.036,-2.448,80.4,96.7,55.54,6.819,15.34,1.07,256,3
"2012-01-30 00:00:00",567,-0.079,2.348,-3.076,74.68,90.9,53,5.115,15.13,0.21,244.9,0
"2012-01-31 00:00:00",568,5.069,12.64,-3.258,78.08,89.9,61.74,5.629,13.12,0.97,177.3,0
"2012-02-01 00:00:00",569,10.22,15.62,4.43,81,94.2,68.43,6.305,13,2.2,204.1,4
"2012-02-02 00:00:00",570,6.063,12.2,1.296,89.4,96.9,64.11,2.379,6.4,0.04,211.7,0
"2012-02-03 00:00:00",571,3.928,11.77,-0.28,91.6,98,64.96,3.938,1000,0.02,163.9,0
"2012-02-04 00:00:00",572,5.506,12.18,-0.442,85.8,96.9,60.08,3.315,9.09,0.9,64.29,1
"2012-02-05 00:00:00",573,4.177,5.542,2.773,95.2,96.1,92.8,5.981,11.99,1.77,60.25,30
"2012-02-06 00:00:00",574,2.606,8.29,-1.394,88,97.6,55.97,3.883,1000,0.08,99.8,0
"2012-02-07 00:00:00",575,-1.2,0.508,-4.374,96.2,97.5,93.8,4.823,1000,0.05,256.7,0
"2012-02-08 00:00:00",576,-0.112,3.056,-2.682,92.8,96.9,84.1,3.316,8.33,0.28,92.8,0
"2012-02-09 00:00:00",577,-1.119,0.123,-2.032,87.1,95.4,72.69,3.644,8.41,1.14,294.2,2
"2012-02-10 00:00:00",578,-0.601,2.945,-4.678,77.84,90.4,56.54,3.36,8.69,0.18,242.7,0
"2012-02-11 00:00:00",579,-1.01,2.631,-7.822,89.7,95.5,75.9,6.039,15.25,2.13,254.1,2
"2012-02-12 00:00:00",580,-7.452,-3.704,-10.99,64.3,78.24,45.12,6.987,15.82,2.35,319.5,0
"2012-02-13 00:00:00",581,-4.408,2.662,-9.05,62.22,80.1,35.17,4.635,10.73,0.94,276.2,0
"2012-02-14 00:00:00",582,-2.381,2.268,-8.19,76.15,94.8,41.48,4.37,10.66,0.31,184.8,5
"2012-02-15 00:00:00",583,0.291,2.56,-1.82,92.8,96.2,86.2,3.427,7.69,1.02,220.9,1
"2012-02-16 00:00:00",584,2.662,5.157,-1.03,94.5,97.7,89.3,4.015,9.62,1.36,162.8,1
"2012-02-17 00:00:00",585,3.764,7.298,-0.929,91.6,97.9,80.8,3.201,9.33,0.01,266.8,20
"2012-02-18 00:00:00",586,2.842,9.96,-2.782,81.7,93.9,53.68,2.947,9.3,0.24,210.3,0
"2012-02-19 00:00:00",587,1.47,5.692,-2.59,79.14,91.1,63.01,4.101,9.22,1.09,149.9,0
"2012-02-20 00:00:00",588,-0.956,3.985,-4.221,79.18,90,56.87,3.824,9.19,0.71,35.5,0
"2012-02-21 00:00:00",589,0.751,6.52,-5.346,77.13,93.2,52.3,3.553,9.74,0.46,114.4,0
"2012-02-22 00:00:00",590,5.087,8.46,1.054,86.5,94.1,72.95,5.912,12.1,0.51,209.6,9
"2012-02-23 00:00:00",591,5.377,12.02,0.144,76.99,91.7,51.15,3.074,10.46,0.01,215.1,0
"2012-02-24 00:00:00",592,4.755,9.54,1.124,88.8,95.8,77.27,3.734,10.23,0.12,105,3
"2012-02-25 00:00:00",593,1.999,5.349,-3.056,79.87,96.3,60.35,8.39,1000,1.25,280.4,0
"2012-02-26 00:00:00",594,-2.563,0.912,-5.174,71.91,88.7,52.87,4.214,13.03,0.07,251.7,0
"2012-02-27 00:00:00",595,3.056,12.14,-5.184,68.11,88.4,40.06,6.223,16.81,0.79,168.3,0
"2012-02-28 00:00:00",596,3.525,8.31,-3.502,60.4,87.9,37.08,4.153,12.11,1.01,231.5,0
"2012-02-29 00:00:00",597,4.965,11.66,-3.776,68.56,90.1,41.68,3.57,9.43,0.6,108.1,8
"2012-03-01 00:00:00",598,12.77,18.53,2.904,63.79,96.2,20.44,9.27,20.84,2.83,235.6,0
"2012-03-02 00:00:00",599,5.208,11.81,1.57,68.83,81.3,44.04,3.688,9.72,0.17,208.5,0
"2012-03-03 00:00:00",600,5.953,14.66,0.791,83.5,95.9,69.28,5.354,21.06,0.08,178.8,49
"2012-03-04 00:00:00",601,0.544,1.862,-1.738,77.45,88.4,67.45,6.123,14.27,2.03,275.2,0
"2012-03-05 00:00:00",602,-0.423,4.592,-4.403,76.94,91.8,51.6,3.969,11.23,0.66,270.2,0
"2012-03-06 00:00:00",603,-1.171,3.036,-6.036,82.1,92.7,63.68,3.983,10.12,0.27,238,0
"2012-03-07 00:00:00",604,9.69,19.92,0.163,59.88,82.1,35.07,8.46,21.55,3.18,184.7,0
"2012-03-08 00:00:00",605,14.86,20.31,9.34,57.91,84.4,46.21,9.9,21.22,3.94,187.8,0
"2012-03-09 00:00:00",606,6.56,16.22,-0.362,78.46,94.5,47.1,5.678,14.39,1.34,285.9,7
"2012-03-10 00:00:00",607,2.391,7.448,-2.57,55.78,85.9,29.36,4.239,10.54,0.83,225.3,0
"2012-03-11 00:00:00",608,4.787,14.61,-3.714,59.8,81.8,31.85,4.499,11.36,0.52,167.1,0
"2012-03-12 00:00:00",609,10.41,19.27,-0.504,61.42,91.6,37.07,4.542,11.05,0.07,166,0
"2012-03-13 00:00:00",610,17.26,24.66,9.86,76.81,95.2,43.11,7.703,18.99,0.06,203.4,0
"2012-03-14 00:00:00",611,15.85,25.32,4.168,69.54,99.7,33.44,2.306,6.54,0.03,220.5,0
"2012-03-15 00:00:00",612,18.35,27.28,8.65,77.69,96.2,51.93,4.814,12.71,1.63,195.3,0
"2012-03-16 00:00:00",613,20.04,27.48,13.63,77.39,95.1,47.12,4.553,12.71,0.12,213.2,0
"2012-03-17 00:00:00",614,18.37,26.38,11.85,74.45,95.2,39.33,3.432,9.83,0.55,189.5,0
"2012-03-18 00:00:00",615,18.42,26.77,10.36,82,97,51.78,4.082,12.04,0.03,173.5,14
"2012-03-19 00:00:00",616,19.2,26.48,13.01,82.4,95.6,52.45,3.879,9.99,0.07,179.8,0
"2012-03-20 00:00:00",617,21.08,27.16,14.81,72.83,93.9,53.95,5.562,12.63,1.59,171.5,0
"2012-03-21 00:00:00",618,21.88,27.7,16.48,61.1,79.89,40,5.504,15.36,1.54,156.7,0
"2012-03-22 00:00:00",619,22.04,28.55,16.38,60.2,82.9,33.43,4.467,15.14,1.25,148.5,0
"2012-03-23 00:00:00",620,19.84,24.69,15.86,70.44,81.3,57.25,4.215,10.13,1.19,147.1,0
"2012-03-24 00:00:00",621,15.19,20.79,9.19,86.4,96.4,61.38,2.401,15.28,0.1,146.8,58
"2012-03-25 00:00:00",622,13.18,19.68,8.85,90.5,97.9,65.26,2.164,6.31,0.05,145.5,4
"2012-03-26 00:00:00",623,15.54,21.8,10.9,84.9,95.9,60.62,2.672,7.55,0.26,80.3,0
"2012-03-27 00:00:00",624,9.21,11.85,6.621,73.56,94.1,53.28,5.37,11.86,1.31,62.55,0
"2012-03-28 00:00:00",625,13.13,22.59,3.884,62.52,79.64,37.41,5.91,13.64,1.84,163.6,0
"2012-03-29 00:00:00",626,18.16,24.47,8.68,52.5,91.3,23.76,4.91,11.86,1.3,259.8,0
"2012-03-30 00:00:00",627,10.42,15.84,4.774,75.86,92.6,49.97,2.858,7.07,0.89,71.41,0
"2012-03-31 00:00:00",628,15.81,24.54,8.23,72.43,89.9,44.54,5.588,13.2,1.18,174.8,0
"2012-04-01 00:00:00",629,10.75,17.89,5.773,76.73,89.9,50.19,3.515,8.58,0.44,78.34,0
"2012-04-02 00:00:00",630,18.4,28.82,10.48,79.98,95.8,43.78,3.991,9.68,0.05,167.1,45
"2012-04-03 00:00:00",631,16.97,23.61,12.73,75.13,92.6,52.21,4.157,8.94,0.75,95.2,0
"2012-04-04 00:00:00",632,19.35,30.42,10.78,68.08,89.9,33.51,3.488,8.91,0.05,155.8,0
"2012-04-05 00:00:00",633,14.4,21.59,8.48,64.19,84.7,32.92,6.802,14.04,2.55,48.73,0
"2012-04-06 00:00:00",634,10.32,16.73,3.42,55.56,84.4,29.76,6.116,12.75,1.53,49.16,0
"2012-04-07 00:00:00",635,8.73,17.13,0.618,55.02,87.9,25.25,3.578,9.09,0.57,69.2,0
"2012-04-08 00:00:00",636,11.92,18.55,2.248,52.1,77.7,27.57,2.966,10.6,0.08,165.6,0
"2012-04-09 00:00:00",637,13.15,19.78,5.662,48.18,94.7,15.54,4.125,11.36,0.65,275.4,0
"2012-04-10 00:00:00",638,13.97,19.66,7.942,33.27,62.21,16.55,5.532,15.12,1.1,299.1,0
"2012-04-11 00:00:00",639,7.212,12.77,-0.342,41.11,69,25.47,5.695,13.52,0.91,246.6,0
"2012-04-12 00:00:00",640,5.963,14.09,-2.61,50.56,82.4,27.39,3.181,9.12,0.14,161.2,0
"2012-04-13 00:00:00",641,9.46,17.13,-0.605,47.08,78.38,24.56,1.655,6.26,0.02,153.3,0
"2012-04-14 00:00:00",642,11.04,16.57,2.874,57.3,72.21,28.84,4.399,11.95,0.24,144.1,0
"2012-04-15 00:00:00",643,14.4,18.03,10.53,91.2,97.4,66.37,4,10.67,0.94,179.3,41
"2012-04-16 00:00:00",644,20.1,24.01,16.27,78.94,95.2,69.96,8.78,18.74,3.7,190.2,51
"2012-04-17 00:00:00",645,13.18,16.6,6.58,77.37,95.4,51.39,6.891,18.25,0.12,232.9,16
"2012-04-18 00:00:00",646,12.14,18.47,4.814,66.69,96.8,37.77,1.769,9.69,0,186.8,0
"2012-04-19 00:00:00",647,14.03,22.03,5.956,63.88,86.4,36.64,3.383,9.11,0.27,164.3,0
"2012-04-20 00:00:00",648,17.34,25.05,9.01,59.29,89.7,28.32,4.765,11.78,1.38,190.2,0
"2012-04-21 00:00:00",649,9.87,16.43,5.076,84,94.1,66.37,5.203,11.91,1.91,228.4,10
"2012-04-22 00:00:00",650,8.06,13.21,4.156,70.81,89.7,45.16,4.314,10.25,0.79,102.9,0
"2012-04-23 00:00:00",651,8.24,14.44,4.036,58.18,84.2,28.44,5.528,14.47,1.22,67.36,0
"2012-04-24 00:00:00",652,9.97,17.27,2.812,44.23,70.63,23.59,5.202,12.18,0.85,313.9,0
"2012-04-25 00:00:00",653,11.81,18.76,4.672,60.01,85.9,33.53,3.185,7.68,0.14,231.5,0
"2012-04-26 00:00:00",654,16.91,24.89,8.08,72.32,90.8,43.53,3.975,10.99,0.89,130,0
"2012-04-27 00:00:00",655,14.81,22.31,4.066,66.19,93.3,42.09,6.103,12.53,0.81,145.9,0
"2012-04-28 00:00:00",656,9.53,15.31,0.832,38.78,71.94,18.6,4.153,10.74,0.88,79.06,0
"2012-04-29 00:00:00",657,9.94,14.17,7.641,80.1,88.5,54.33,4.771,10.55,1.22,83,0
"2012-04-30 00:00:00",658,11.03,15.21,7.378,88.4,93.7,83.3,3.79,9.84,0.53,71.22,15
"2012-05-01 00:00:00",659,17.03,22.03,13.49,90.5,97,75.51,3.721,9.15,0.1,240.3,58
"2012-05-02 00:00:00",660,17.4,25.07,12.86,91.8,97.2,72.69,2.734,9.71,0.06,158.8,55
"2012-05-03 00:00:00",661,22.16,27.79,16.41,81.2,97.4,58.19,4.165,12.17,0.07,202.3,0
"2012-05-04 00:00:00",662,23.15,29.54,17.77,76.36,94.8,49.86,5.152,14.29,1.24,196.4,0
"2012-05-05 00:00:00",663,21.02,26.91,15.48,81.2,95,56.17,2.794,8.45,0.01,183.4,0
"2012-05-06 00:00:00",664,21.62,30.35,12.85,75.57,97.6,39.34,2.652,7.04,0.02,82.7,0
"2012-05-07 00:00:00",665,23.7,31.62,17.39,75,94.9,42.77,4.003,14.53,0.99,130.6,0
"2012-05-08 00:00:00",666,19.26,23.4,13.25,89.9,96.4,80.4,3.169,12.08,0.09,201,29
"2012-05-09 00:00:00",667,16.94,22.21,11.25,66.18,97.7,37.32,3.288,10.21,0.85,298.1,0
"2012-05-10 00:00:00",668,14.22,20.71,8.49,70.89,90.3,42.46,3.603,11.3,0.69,232,0
"2012-05-11 00:00:00",669,14.5,21.43,5.763,59.59,95.8,30.03,1.857,5.8,0.01,198.6,0
"2012-05-12 00:00:00",670,17.26,24.49,8.17,50.56,78.78,24.48,2.606,8.26,0.02,161.1,0
"2012-05-13 00:00:00",671,18.28,25.53,11.94,60.58,83.1,29.65,2.781,8.79,0.02,165.7,0
"2012-05-14 00:00:00",672,17.83,25.32,10.62,55.64,76.56,35.7,4.055,8.98,0.34,54.12,0
"2012-05-15 00:00:00",673,19.51,25.96,11.31,33.25,67.83,15.27,2.917,8.73,0.02,86.2,0
"2012-05-16 00:00:00",674,21.02,27.99,9.13,39.27,77.25,20.16,3.36,10.14,0.07,252.7,0
"2012-05-17 00:00:00",675,17.65,23.48,9.19,44.88,83.3,21.64,5.483,12.65,0.51,72.61,0
"2012-05-18 00:00:00",676,16.94,25.17,7.116,40.84,68.05,18.54,2.769,8.09,0.34,84.8,0
"2012-05-19 00:00:00",677,21.02,29.59,9.3,47.03,73.29,20.28,2.661,7.1,0.06,130.6,0
"2012-05-20 00:00:00",678,24.81,32,17.27,55.41,82.4,28.49,3.277,10.66,0.57,168.7,0
"2012-05-21 00:00:00",679,23.96,32.49,16.79,63.61,95.2,33.09,3.978,14.1,0.12,206.1,193
"2012-05-22 00:00:00",680,16,18.83,11.46,77.93,95.4,57.97,4.06,9.13,0.04,130.3,0
"2012-05-30 00:00:00",681,23.3,27.38,17.07,54.8,72.88,36.65,2.325,6.85,0.08,223.8,0
"2012-05-31 00:00:00",682,18.95,24.02,12.9,53.54,82.2,32.44,3.554,9.32,0.29,231.3,0
"2012-06-01 00:00:00",683,12.68,16.95,10.71,84.5,95.5,61.59,5.351,11.67,1.29,57.73,46
"2012-06-02 00:00:00",684,12.76,18.16,9.5,80.7,94.8,46.53,3.976,12.16,0.38,271.1,0
"2012-06-03 00:00:00",685,14.59,20.89,8.1,80.6,96.4,52.86,2.751,10.41,0.02,236.2,9
"2012-06-04 00:00:00",686,19.35,26.43,10.79,71.16,96.8,39.21,2.326,7.77,0.61,258.1,0
"2012-06-05 00:00:00",687,17.82,21.41,13.63,81.7,90.6,61.29,2.075,6.62,0.01,103.3,6
"2012-06-06 00:00:00",688,18.02,24.35,12.14,68.43,90.5,39.05,3.283,8.85,0.03,46.04,0
"2012-06-07 00:00:00",689,18.07,24.43,10.69,65.14,92.9,35.14,2.507,8.72,0.21,52.29,0
"2012-06-08 00:00:00",690,20.25,27.42,11.03,57.11,90.7,26.69,1.424,5.24,0.01,120.4,0
"2012-06-09 00:00:00",691,21.73,28.53,11.74,57.68,89.8,28.71,1.511,5.69,0,214.9,0
"2012-06-10 00:00:00",692,23.48,30.02,13.73,56.09,86.6,30.86,2.902,7.96,0.65,188.9,0
"2012-06-11 00:00:00",693,24.5,30.03,16.92,61.63,87.4,41.94,3.675,11.58,0.96,167.8,0
"2012-06-12 00:00:00",694,22.28,28.64,18.91,84.8,95.7,57.84,3.201,1000,0.19,211.3,8
"2012-06-13 00:00:00",695,20.94,26.04,14.54,55.5,95.7,27.44,3.657,9.72,0.76,279.7,0
"2012-06-14 00:00:00",696,18.73,25.69,10.46,62.59,87.3,39.15,2.469,6.04,0.24,64.45,0
"2012-06-15 00:00:00",697,21.37,29.1,12.17,56.49,81.8,31.82,2.495,7.57,0.04,112.2,0
"2012-06-16 00:00:00",698,23.55,31.16,12.76,56.69,88.2,32.71,2.127,5.91,0.03,127.8,0
"2012-06-17 00:00:00",699,26,32.43,17.43,69.09,95.5,51.9,3.571,9.34,0.1,196.1,83
"2012-06-18 00:00:00",700,23.79,29.06,20.07,82.6,95.3,60.41,2.446,8.38,0.16,229.7,15
"2012-06-19 00:00:00",701,25.65,31.3,20.5,73.74,94.5,50.87,4.129,12.65,0.73,201.4,0
"2012-06-20 00:00:00",702,25.49,31.55,18.84,72.53,92.3,48.46,3.489,9.97,0.94,196.4,0
"2012-06-21 00:00:00",703,25.32,31.4,18.65,67.3,90.6,37.59,3.224,10.1,0.71,199,0
"2012-06-22 00:00:00",704,22.77,29.01,17.28,78.31,93.8,58.44,2.633,8.65,0.11,254.9,26
"2012-06-23 00:00:00",705,21.71,27.46,15.32,69.68,93.5,42.09,1.882,6.98,0.07,168,0
"2012-06-24 00:00:00",706,21.99,28.57,14.16,72.28,93.8,37.91,1.18,4.32,0.02,143.6,0
"2012-06-25 00:00:00",707,23.53,29.76,16.55,75.75,93.1,51.89,1.161,3.97,0.02,173,0
"2012-06-26 00:00:00",708,22.3,26.62,13.7,59.07,87.2,24.95,4.848,9.89,0.97,38.39,0
"2012-06-27 00:00:00",709,19.57,27.08,10.59,64.03,93.5,35.2,2.203,6.3,0.33,75.82,0
"2012-06-28 00:00:00",710,22.77,30.77,12.83,58.42,86.5,32.63,2.799,7.75,0.07,184.8,0
"2012-06-29 00:00:00",711,27.55,35.85,18.37,64.91,90.8,46.81,2.966,1000,0.05,227.6,0
"2012-06-30 00:00:00",712,28.54,36.63,23.03,79.61,93.9,48.75,1.991,9.51,0.09,177,0
"2012-07-01 00:00:00",713,25.26,33.17,20.81,80.1,95.6,49.6,1.847,8.7,0,129.6,2
"2012-07-02 00:00:00",714,26.31,32.36,21.04,83.5,95.8,56.95,1.563,6.83,0.01,122.6,0
"2012-07-03 00:00:00",715,26.79,35.52,19.88,73.9,97,39.28,1.675,8.97,0,170,0
"2012-07-04 00:00:00",716,26.94,33.95,19.41,74.82,93.4,50.36,2.076,5.32,0.18,223.2,0
"2012-07-05 00:00:00",717,28.64,36.16,20.97,74.16,95.7,42.7,1.827,6.15,0,230.3,0
"2012-07-06 00:00:00",718,29.66,38.15,20.64,65.44,95.3,31.13,1.613,5.69,0.03,255,0
"2012-07-07 00:00:00",719,30.33,37.75,21.62,67.22,93.9,35.34,1.18,8.01,0.01,222.5,0
"2012-07-08 00:00:00",720,30.73,38.47,22.91,66.43,91.3,34.81,1.703,8.75,0.02,195.7,0
"2012-07-09 00:00:00",721,23.7,30.1,18.12,80.6,95.1,57.14,3.712,9.67,0.3,47.02,2
"2012-07-10 00:00:00",722,24.63,31.73,17.91,65.21,89.9,36.13,2.351,7.28,0.4,51.61,0
"2012-07-11 00:00:00",723,24.76,32.1,18.2,59.74,88.1,34.6,3.165,7.63,0.51,50.4,0
"2012-07-12 00:00:00",724,24.32,31.84,17.74,66.74,88.1,38.2,2.211,5.82,0.09,55.84,0
"2012-07-13 00:00:00",725,25.63,33.98,17.41,61.91,86.8,32.78,1.687,4.45,0.05,85,0
"2012-07-14 00:00:00",726,25.76,32.94,18.01,70.89,93.6,42.06,1.495,4.79,0.02,155.3,0
"2012-07-15 00:00:00",727,23.24,28.94,19.07,85.9,96.3,68.54,1.598,7.43,0.02,183,57
"2012-07-16 00:00:00",728,25.96,32.88,19.01,79.82,97.6,50.17,1.806,5.99,0.06,214.8,0
"2012-07-17 00:00:00",729,27.3,33.56,20.24,77,96,49.4,1.887,5.83,0.11,219.9,0
"2012-07-18 00:00:00",730,27.84,35.68,22.04,77.73,94.5,45.48,1.839,9.99,0.15,222.4,0
"2012-07-19 00:00:00",731,29.64,37.17,22.52,71.06,94.9,38.91,1.86,6.59,0.21,229.8,0
"2012-07-20 00:00:00",732,28.31,35.79,22.59,73.02,91.9,41.38,3.076,9.93,0.19,202,0
"2012-07-21 00:00:00",733,23.41,28.44,17.71,79.55,94.3,58.01,3.139,8.26,0.51,76.98,0
"2012-07-22 00:00:00",734,23.93,31.36,15.97,73.2,96.1,40.34,1.278,4.47,0.02,117.2,0
"2012-07-23 00:00:00",735,27.09,34.05,18.45,62.79,92,38.29,1.581,7,0.02,192.7,0
"2012-07-24 00:00:00",736,29.11,36.94,21.91,63.78,83.1,39.96,2.623,8.2,0.19,227.7,0
"2012-07-25 00:00:00",737,28.6,33.52,22.73,68.18,93.3,45.85,2.505,6.68,0.18,126.3,0
"2012-07-26 00:00:00",738,29.8,37.99,22.1,65.09,94.6,33.78,2.851,8.67,0.47,184,0
"2012-07-27 00:00:00",739,27.3,31.51,20.35,69.04,90.4,52.55,3.081,8.65,0.14,265.2,0
"2012-07-28 00:00:00",740,24.84,31.93,17.77,67.66,94.3,38.68,2.986,10.21,0.53,272.5,0
"2012-07-29 00:00:00",741,22.97,29.64,17.05,70.57,93.1,44.25,2.199,7.48,0.07,90.5,0
"2012-07-30 00:00:00",742,23.16,31.08,14.8,65.32,92.5,39.17,1.475,5.46,0,112.7,0
"2012-07-31 00:00:00",743,25.37,33.62,17.16,68.62,90.6,39.88,1.357,5.26,0.02,138.3,0
"2012-08-01 00:00:00",744,26.06,36.58,18.77,73.01,93.9,38.18,2.502,8.85,0.07,137.3,0
"2012-08-02 00:00:00",745,24.53,32.45,17,67.2,94,36.09,1.858,6.48,0.13,66.88,0
"2012-08-03 00:00:00",746,25.67,35.89,15.17,63.35,94.7,28.39,1.631,7.33,0.02,128.8,0
"2012-08-04 00:00:00",747,26.3,34.26,17.54,70.42,95.6,42.4,1.84,7.5,0.21,122.5,0
"2012-08-05 00:00:00",748,27.79,35.26,21.24,74.45,96.3,44.48,2.374,9.89,0.05,166.1,0
"2012-08-06 00:00:00",749,24.77,30.31,19.15,68.72,95.4,39.49,2.459,13.91,0.18,249.2,69
"2012-08-07 00:00:00",750,22.69,30.57,15.03,69.3,94,39.4,1.282,4.98,0,112,0
"2012-08-08 00:00:00",751,25.13,34.03,14.68,62.86,93.1,31.9,1.472,5.68,0.05,215.3,0
"2012-08-09 00:00:00",752,24.86,33.86,18.84,70.2,94.6,36.77,1.842,11.22,0.05,187.6,0
"2012-08-10 00:00:00",753,23.23,33.25,18.11,78.3,95.8,41.63,2.279,21.49,0.2,200.1,64
"2012-08-11 00:00:00",754,19.53,25.9,12.66,75.03,95.4,45.47,3.297,9.49,0.01,235.8,0
"2012-08-12 00:00:00",755,18.94,26.73,11.13,62.87,93.5,32.02,1.96,8.17,0.06,270.1,0
"2012-08-13 00:00:00",756,19.89,27.02,12.07,70.47,94.2,34.13,1.188,4.63,0.01,154,0
"2012-08-14 00:00:00",757,19.09,21.82,16.68,89.8,96.9,76.82,1.985,6.54,0.13,110.2,29
"2012-08-15 00:00:00",758,20.76,27.4,16.54,78.89,97,47.67,1.621,5.11,0.07,225.2,0
"2012-08-16 00:00:00",759,22.3,30.6,13.98,70.02,96.4,35.12,1.627,5.55,0.04,223.4,0
"2012-08-17 00:00:00",760,19.66,23.87,16.95,88.9,96.5,73.01,2.295,18.4,0.02,203.1,155
"2012-08-18 00:00:00",761,18.4,24.69,12.74,72.54,95,44.75,1.945,5.99,0.02,264.4,0
"2012-08-19 00:00:00",762,18.2,25.76,10.34,69.49,95.7,37.99,1.135,5.04,0.01,109,0
"2012-08-20 00:00:00",763,18.1,25.42,12.38,71.96,94.2,33.27,1.168,6.04,0.02,183.4,0
"2012-08-21 00:00:00",764,18.71,27,10.56,72.16,95.8,36.9,1.58,8.45,0.01,214.6,0
"2012-08-22 00:00:00",765,18.9,26.74,11.45,71.73,97.2,35.7,1.456,4.68,0.06,76.68,0
"2012-08-23 00:00:00",766,21.08,30.02,11.44,62.45,94.2,28.06,1.375,4.47,0.01,123,0
"2012-08-24 00:00:00",767,23.55,32.25,13.75,60.52,91.3,29.62,1.452,5.53,0.02,132,0
"2012-08-25 00:00:00",768,24.77,33.58,15.15,61.41,90.4,31.85,1.38,5.45,0.01,155.4,0
"2012-08-26 00:00:00",769,24.49,32.66,15.56,64.03,93.9,34.28,2.022,7.56,0.01,157.9,0
"2012-08-27 00:00:00",770,23.4,30.74,18.12,83.3,97.3,55.58,2.568,9.12,0.05,174.8,131
"2012-08-28 00:00:00",771,24.12,29.98,17.55,77.91,97.4,46.87,2.368,7.85,0.12,180.9,0
"2012-08-29 00:00:00",772,22.51,29.64,15.84,69.9,93.7,38.2,1.535,5.52,0.03,76.25,0
"2012-08-30 00:00:00",773,22.6,30.04,15.93,75.31,94.7,49,1.52,5.22,0.05,72.73,0
"2012-08-31 00:00:00",774,23.39,32.09,15.39,65.24,92.9,32.13,1.636,5.37,0,147.9,0
"2012-09-01 00:00:00",775,24.14,28.68,17.43,83.3,94.4,70.43,1.644,7.02,0.03,147.9,1
"2012-09-02 00:00:00",776,23.89,28.5,22.01,93.1,97.1,74.86,2.587,8.62,0,122.1,362
"2012-09-03 00:00:00",777,22.95,25.07,21.83,95.5,96.8,89.6,3.219,8.06,0.68,71.93,13
"2012-09-04 00:00:00",778,24.47,29.93,20.71,86.3,96.4,63.21,2.362,6.75,0.01,89.9,0
"2012-09-05 00:00:00",779,25.62,32.43,19.48,81.5,97.4,53.14,0.996,4.68,0.01,203.7,0
"2012-09-06 00:00:00",780,21.48,26.35,18.81,87.5,96.2,70.21,2.185,11.73,0.01,146,7
"2012-09-07 00:00:00",781,23.36,30.88,17.44,80.3,97.9,47.27,1.479,4.75,0.08,222.2,0
"2012-09-08 00:00:00",782,18.97,23.54,15.63,92.5,96.2,81.2,2.336,10.49,0,169,108
"2012-09-09 00:00:00",783,16.4,22.7,11.41,75.98,94.3,46.95,2.87,9.37,0.54,288.8,0
"2012-09-10 00:00:00",784,16.9,23.91,11.84,75.94,93.7,44.13,2.782,8.47,0.16,183.1,0
"2012-09-11 00:00:00",785,17.11,25.27,9.33,70.04,96.7,32.7,1.334,4.68,0.02,128.8,0
"2012-09-12 00:00:00",786,19.23,27.6,11.04,69.38,92.9,41.02,2.252,8.33,0.01,182.2,0
"2012-09-13 00:00:00",787,20.43,29.13,11.52,70.84,95.1,37.59,2.17,8.44,0.02,200.5,0
"2012-09-14 00:00:00",788,20.33,28.54,14.64,73.65,90.8,46.81,2.478,10.27,0.02,180.9,0
"2012-09-15 00:00:00",789,16.07,22.36,10.74,78.38,96,41.15,2.495,8.62,0.02,104.2,27
"2012-09-16 00:00:00",790,16.41,24.57,9.19,69.34,95.6,31.37,0.994,4.27,0.02,133.3,0
"2012-09-17 00:00:00",791,17.4,25.99,9.14,70.72,94.7,37.39,1.546,5.74,0.1,149.3,0
