"TOA5","WeatherNE","CR1000","16311","CR1000.Std.15","CPU:WeatherNE060314.CR1","9958","DayAvg"
"TIMESTAMP","RECORD","AirTC_Avg","AirTC_Max","AirTC_Min","RH1_Avg","RH1_Max","RH1_Min","WindSpd_Avg","WindSpd_Max","WindSpd_Min","WindDir_Avg","RAIN_Tot"
"2015-02-04 00:00:00",237,-3.58,1.622,-12.03,87,94.9,74.07,3.455,9.09,0.29,203.8,0
"2015-02-05 00:00:00",238,-4.546,0.58,-12.11,89.6,97.3,77.45,5.352,12.46,0.27,294.2,0
"2015-02-06 00:00:00",239,-12.94,-7.982,-17.42,77.98,92.3,53.99,3.064,9.75,0.19,219.3,0
"2015-02-07 00:00:00",240,-3.71,1.46,-12.31,83,93.6,68.81,3.184,8.31,0.39,193.2,0
"2015-02-08 00:00:00",241,3.189,9.81,-2.376,90.1,97.2,76.88,3.231,8.35,0.36,199.5,0
"2015-02-09 00:00:00",242,5.094,11.99,-0.38,92.6,99.5,76.65,4.232,9.78,0.55,197.6,0
"2015-02-10 00:00:00",243,-2.228,-0.35,-3.135,93.7,99.6,87.2,5.533,11.87,1.24,140.1,0
"2015-02-10 00:00:00",243,-2.228,-0.35,-3.135,93.7,99.6,87.2,5.533,11.87,1.24,140.1,0
"2015-02-11 00:00:00",244,-1.71,2.208,-4.068,80.7,93.1,60.05,2.528,7.69,0.09,89.7,0
"2015-02-12 00:00:00",245,-1.089,1.804,-6.399,84.6,94,73.52,4.747,12.61,0.18,273.8,0
"2015-02-13 00:00:00",246,-9.77,-6.38,-12.62,73.6,85.5,59.44,6.919,16.71,0.18,295.9,0
"2015-02-14 00:00:00",247,-7.035,-1.96,-14.43,76.07,89.4,60.65,3.214,10.09,0.19,207.9,0
"2015-02-15 00:00:00",248,-8.15,-2.162,-15.79,63.85,87.4,41.95,8.03,20.08,1.32,290.8,0
"2015-02-16 00:00:00",249,-12.01,-7.474,-16.91,59.21,69.34,46.85,3.816,8.43,0.29,126,0
"2015-02-17 00:00:00",250,-10.35,-6.287,-14.55,65.48,85,45.19,3.115,6.28,0.05,139.1,0
"2015-02-18 00:00:00",251,-7.102,-1.474,-15.46,68.33,88,40.22,4.075,10.87,0.11,259.5,0
"2015-02-19 00:00:00",252,-13.61,-8.3,-17.54,73.02,89.8,59.65,6.226,13.51,1.13,310.5,0
"2015-02-20 00:00:00",253,-16.95,-12.82,-20.13,64.15,78.91,48.87,4.606,10.32,0.25,259,0
"2015-02-21 00:00:00",254,-12.56,-7.414,-20.25,71.02,93.3,55.05,5.818,13.04,0.42,156.2,0
"2015-02-22 00:00:00",255,-4.619,-1.302,-8.28,91.2,95.4,82,2.196,6.17,0.09,157.3,0
"2015-02-23 00:00:00",256,-7.5,-1.808,-14.47,75.82,88,60.66,6.241,11.78,1.97,329.6,0
"2015-02-24 00:00:00",257,-15.88,-9.48,-21.15,70.81,85.1,43.2,3.753,9.15,0.03,271.8,0
"2015-02-25 00:00:00",258,-12.64,-2.274,-27.14,81.4,90.7,69.61,4.981,15.85,0.55,228.1,0
"2015-02-26 00:00:00",259,-5.136,-1.13,-12.59,76.93,95.7,56.04,3.047,8.89,0.11,143.6,0
"2015-02-27 00:00:00",260,-8.46,-5.02,-12.68,84.5,95.7,72.52,5.843,10.01,2.8,144.2,0
"2015-02-28 00:00:00",261,-14.96,-10.7,-21.97,76.04,87.9,62.63,2.663,8.25,0.08,225.9,0
"2015-03-01 00:00:00",262,-9.63,-5.081,-16.44,80.7,96.3,62.21,3.132,6.47,1.12,100.3,0
"2015-03-02 00:00:00",263,-5.989,-3.327,-10.18,92.6,96.8,84.9,1.998,6.9,0,177,0
"2015-03-03 00:00:00",264,-6.709,-3.713,-11.09,84.6,94.3,74.17,2.438,6.78,0.34,176.8,0
"2015-03-04 00:00:00",265,-0.273,2.168,-4.382,94.4,100,81.7,10.78,1000,1.35,216.1,0
"2015-03-05 00:00:00",266,-6.988,0.469,-9.94,76.54,89.8,65.47,6.236,12.2,1.5,331,0
"2015-03-06 00:00:00",267,-12.89,-9.79,-21.11,72.53,89.4,58.99,4.43,9.88,0.12,290.1,0
"2015-03-07 00:00:00",268,-12.08,-4.006,-23.99,83.3,93.4,68.24,4.782,11.81,0.36,199.7,0
"2015-03-08 00:00:00",269,0.57,3.584,-6.136,85,93.9,78.26,4.772,8.97,1.46,239.7,0
"2015-03-09 00:00:00",270,1.015,5.502,-4.624,87.8,98.4,75.64,1.82,4.66,0.02,134.9,0
"2015-03-10 00:00:00",271,2.408,6.814,-1.413,94.4,100,84.4,2.491,6.15,0.93,111.9,0
"2015-03-11 00:00:00",272,4.79,9.99,0.064,98.6,100,90.9,1.523,3.2,0.01,132.9,0
"2015-03-12 00:00:00",273,6.442,17.25,-1.038,90.5,100,56.87,2.992,9.54,0.2,164.6,0
"2015-03-13 00:00:00",274,6.062,14.25,-0.614,77.62,99.6,51.99,3.633,8.14,1.33,83.9,0
"2015-03-14 00:00:00",275,6.062,8.23,3.26,94.3,100,74.94,2.004,4.97,0.08,79.4,0
"2015-03-15 00:00:00",276,8.9,14.43,4.462,80.5,100,48.96,4.367,10.53,0.62,282.8,0
"2015-03-16 00:00:00",277,9.1,17.32,-0.36,75.25,97.6,42.99,3.584,9.92,0.28,208.2,0
"2015-03-17 00:00:00",278,13.51,22.77,4.694,74.19,91,45.88,4.69,10.65,1.81,232.2,0
"2015-03-18 00:00:00",279,4.812,12.18,-0.725,63.7,91.5,36.98,6.724,17.26,0.87,78.56,0
"2015-03-19 00:00:00",280,2.571,6.854,-2.771,59.33,84.9,32.86,2.165,6.38,0.04,88.1,0
"2015-03-20 00:00:00",281,4.883,9.48,1.562,68,97.5,42.13,3.481,9.15,0.83,88.5,0
"2015-03-21 00:00:00",282,4.833,8.21,1.358,90.8,98,76.54,2.742,8,0.06,224.3,0
"2015-03-22 00:00:00",283,7.595,15.46,0.104,77.35,100,49.32,4.009,9.47,0.81,156,0
"2015-03-23 00:00:00",284,4.438,10.84,-0.168,66.59,92.9,40.26,5.151,10.83,1.99,62.1,0
"2015-03-24 00:00:00",285,-0.079,2.532,-1.838,82.2,94.4,60.97,5.757,10.44,2.71,70.13,6
"2015-03-25 00:00:00",286,1.467,6.37,-3.398,85.1,98.3,71.66,5.898,11.19,2.58,91.2,12
"2015-03-26 00:00:00",287,6.369,8.31,4.33,94.6,99,85,4.591,11.63,0.21,247.4,14
"2015-03-27 00:00:00",288,3.315,8.65,-0.047,78.17,97.2,52.91,4.909,10.82,1.7,246.8,24
"2015-03-28 00:00:00",289,-1.384,2.572,-6.38,72.4,87.4,39.94,4.832,11.46,1.4,139,0
"2015-03-29 00:00:00",290,-1.991,4.33,-8.08,63.52,92.2,33.79,2.219,7.1,0.03,124.7,0
"2015-03-30 00:00:00",291,3.115,8.61,-4.493,76.02,93.9,51.8,5.871,14.71,0.76,204.4,5
"2015-03-31 00:00:00",292,8.98,17.63,0.226,64.01,98.5,29.3,4.879,11.25,0.83,253.1,0
"2015-04-01 00:00:00",293,10.88,18.29,3.976,61.68,84.7,35.22,4.599,13.33,0.31,228.8,0
"2015-04-02 00:00:00",294,12.94,22.01,2.693,58.59,91,30.65,4.661,10.45,0.03,167.3,0
"2015-04-03 00:00:00",295,15.37,22.33,10.71,72.97,90.6,50.98,5.317,13.54,0.03,210.4,0
"2015-04-04 00:00:00",296,9.08,14.26,1.52,70.16,92.4,43.39,5.117,15.28,0.1,249.4,3
"2015-04-05 00:00:00",297,5.831,14.73,-4.128,58.99,92.7,23.43,4.722,11.95,0.68,256.6,0
"2015-04-06 00:00:00",298,9.4,18.49,-1.13,53.29,85.8,18.85,5.172,12.5,1.25,203.5,0
"2015-04-07 00:00:00",299,12.29,16.58,8.86,76.06,100,57.69,7.745,1000,0.5,174.8,2
"2015-04-08 00:00:00",300,14.67,17.26,12.32,100,100,98.7,2.9,8.12,0.06,114.7,1
"2015-04-09 00:00:00",301,18.17,23.82,12.82,89.2,100,65.32,4.774,18.38,0.46,164.6,35
"2015-04-10 00:00:00",302,18.67,24.68,10.24,86.5,98.7,66.55,7.881,17.92,1.89,210.5,117
"2015-04-11 00:00:00",303,10.45,18.49,4.754,64.55,86.3,37.22,8.65,18.33,1.2,283.8,0
"2015-04-12 00:00:00",304,9.32,16.63,0.205,62.41,95,30.38,2.333,6.57,0.04,158,0
"2015-04-13 00:00:00",305,12.44,18.92,3.987,61.55,86.9,36.85,3.794,9.9,0.49,141.3,0
"2015-04-14 00:00:00",306,14.95,19.67,10.67,64.32,96.4,33.69,4.625,11.91,1.16,222.4,11
"2015-04-15 00:00:00",307,12.77,18.85,8.65,47.43,64.59,26.56,4.238,10.85,1.1,48.7,0
"2015-04-16 00:00:00",308,14.15,21.24,6.39,49.96,86.7,21.51,5.648,13.09,1.94,87.7,0
"2015-04-17 00:00:00",309,13.76,19.59,9.87,91.9,100,68.36,1.776,6.04,0.01,138.5,0
"2015-04-18 00:00:00",310,16.57,24.57,8.32,73.01,100,40.29,2.059,1000,0.02,177,0
"2015-04-19 00:00:00",311,18.56,26.03,11.01,59.87,89.1,32.4,2.728,9.78,0.03,130.5,0
"2015-04-20 00:00:00",312,13.09,15.34,11.98,90,99.9,67.98,4.554,10.68,1.05,127.8,42
"2015-04-21 00:00:00",313,8.93,13.48,4.351,82.9,99.1,59.02,8.39,16.95,2.56,261.2,0
"2015-04-22 00:00:00",314,9.65,16.26,2.026,54.83,88.5,24.23,7.411,18.33,1.59,274.6,1
"2015-04-23 00:00:00",315,5.649,11.51,0.651,60.51,93.3,23.53,6.465,20.18,1.24,288.2,10
"2015-04-24 00:00:00",316,6.815,14.15,-1.879,43.41,80.9,18.98,3.709,11.29,0.09,283.6,0
"2015-04-25 00:00:00",317,10.1,16.04,-0.188,45.73,79.7,21.01,3.185,8.92,0.09,169.4,0
"2015-04-26 00:00:00",318,8.67,10.96,6.209,91.4,98.7,69.59,6.27,12.77,1.5,84.8,69
"2015-04-27 00:00:00",319,8.12,14.26,3.118,68.35,94.1,41.92,5.116,11.87,1.38,39.67,0
"2015-04-28 00:00:00",320,9,15.58,3.674,62.15,80.8,43.44,5.671,11.8,1.19,100.1,0
"2015-04-29 00:00:00",321,10.6,18.31,2.906,62.92,88.7,34.73,2.816,8.39,0.04,58.11,0
"2015-04-30 00:00:00",322,12.51,20.55,4.552,59.96,94.4,31.74,3.757,9.51,0.04,62.8,1
"2015-05-01 00:00:00",323,9.22,14.35,2.693,65.53,93.7,36.68,4.903,11.57,0.43,62.01,0
"2015-05-02 00:00:00",324,12.87,20.6,3.098,56.57,87,33.12,2.362,6.75,0.03,190.7,0
"2015-05-03 00:00:00",325,16.83,24.75,9.4,48.23,85,24.59,2.832,9.44,0.13,213.6,0
"2015-05-04 00:00:00",326,20.09,28.33,11.33,48.42,78.57,23.92,5.379,12.5,1.33,197.6,0
"2015-05-05 00:00:00",327,18.87,26.64,14.09,78.24,94.5,47.38,4.185,9.63,0.28,176.5,16
"2015-05-06 00:00:00",328,21.83,30.15,15.25,65.73,96.3,30.77,3.729,10.68,0.05,170.8,0
"2015-05-07 00:00:00",329,22.56,30.14,14.61,57.18,96.2,28.04,3.484,10.02,0.07,171.6,0
"2015-05-08 00:00:00",330,22.72,30,14.22,57.11,88.7,30.39,4.605,13.44,0.33,186.6,0
"2015-05-09 00:00:00",331,20.55,27.66,17.27,84.4,99.3,51.85,3.462,21.71,0.04,190.4,32
"2015-05-10 00:00:00",332,19.41,23.82,16.76,90.8,99.9,66.3,2.403,8.2,0.02,157.5,7
"2015-05-11 00:00:00",333,20.83,26.63,16.44,87.9,100,61.55,4.407,19.93,0.22,185.6,40
"2015-05-12 00:00:00",334,17.09,22.01,10.36,87.2,99.2,62.51,5.914,15.32,1.43,226.1,43
"2015-05-13 00:00:00",335,11.85,16.3,7.642,70.85,90.9,50.63,5.261,12.96,0.37,260.6,0
"2015-05-14 00:00:00",336,11.93,18.03,5.421,66.72,87.1,44.97,3.817,8.55,1.02,46.6,0
"2015-05-15 00:00:00",337,14.61,20.87,8.43,75.55,93.9,49.97,4.635,9.66,1.13,123.7,31
"2015-05-16 00:00:00",338,20.06,28.42,14.88,85,98,59.6,4.119,17.63,0.05,215.4,23
"2015-05-17 00:00:00",339,20.21,26.15,17.33,92.2,99.2,68,4.228,8.83,0.25,181.6,59
"2015-05-18 00:00:00",340,22.22,27.39,18.34,86.3,98.9,66.14,6.515,14.8,2.16,188.6,0
"2015-05-19 00:00:00",341,20.84,28.48,10.57,73.69,99.9,48.51,5.05,12.16,1.14,262.3,0
"2015-05-20 00:00:00",342,10.84,16.38,5.976,67.02,84.2,50.27,4.5,9.11,1.43,247.3,0
"2015-05-21 00:00:00",343,7.614,9.58,6.168,77.04,92.1,59.99,4.544,10.21,1.56,51.3,6
"2015-05-22 00:00:00",344,11.5,18.39,6.148,68.38,94.2,38.07,4.068,8.94,1.16,271.5,0
"2015-05-23 00:00:00",345,17.36,25.06,8.04,56.15,92.3,26.46,2.496,8.42,0,234.1,0
"2015-05-24 00:00:00",346,20.16,26.15,13.02,51.93,79.85,28.9,2.826,8.29,0.16,154.1,0
"2015-05-25 00:00:00",347,22.98,28.78,15.82,61.64,87.1,49.25,5.988,17.47,0.45,161.3,0
"2015-05-26 00:00:00",348,22.52,28.16,18.68,76.05,95.9,43.04,7.199,17.1,2.22,201.1,0
"2015-05-27 00:00:00",349,20.53,25.54,17.61,86.7,98.3,62.55,6.347,14.81,1.8,195,21
"2015-05-28 00:00:00",350,20.87,26.38,14.76,75.28,95.6,49.87,4.808,11.74,1,225.7,0
"2015-05-29 00:00:00",351,21.71,29.03,12.19,64.98,95,32.36,3.242,8.64,0.46,127.2,0
"2015-05-30 00:00:00",352,23.24,29.63,17.65,77.1,96.9,49.84,4.582,12.93,0.03,198.4,0
"2015-05-31 00:00:00",353,17.6,24.13,9.38,95.8,99.2,86.8,3.959,13.27,0,139.1,211
"2015-06-01 00:00:00",354,10.73,13.37,8.62,95.4,99.5,88.6,5.19,12.63,1.62,85.4,6
"2015-06-02 00:00:00",355,14.11,19.3,10.41,87.8,98.8,66.29,3.809,8.5,0.89,47.25,0
"2015-06-03 00:00:00",356,15.94,22.09,9.85,78.67,98.3,55.07,2.849,7.78,0.17,76.1,0
"2015-06-04 00:00:00",357,17.68,24.56,10.1,78.65,98.8,50.44,1.999,5.99,0.04,153.4,0
"2015-06-05 00:00:00",358,20.23,27.32,12.42,81.4,98.8,57.56,2.561,6.82,0.34,210.5,0
"2015-06-06 00:00:00",359,21.07,28.86,12.65,80.1,100,52.53,3.333,10.88,0.01,124.1,0
"2015-06-07 00:00:00",360,18.64,25.27,11.94,77.87,97,52.69,2.836,7.06,0.15,73.37,0
"2015-06-08 00:00:00",361,22.72,31.02,16.02,80.7,99.2,56.4,4.901,18.12,0.15,188.7,143
"2015-06-09 00:00:00",362,21.19,26.89,17.51,85.7,99.4,57.24,4.917,11.36,0.06,236.2,56
"2015-06-10 00:00:00",363,22.66,29.18,15.1,76.67,100,42.75,2.19,6.08,0.12,250.6,0
"2015-06-11 00:00:00",364,24.96,31.69,17.75,74.7,94.8,52.56,3.839,9.93,0.85,219.5,0
"2015-06-12 00:00:00",365,25.68,30.93,19.12,74.18,93.3,51.47,3.8,9.21,0.37,193.3,0
"2015-06-13 00:00:00",366,24.06,29.95,19.7,87.8,98.4,70.85,3.67,18.36,0.02,206.8,134
"2015-06-14 00:00:00",367,24.42,29.6,19.92,87.1,98.6,69.94,3.382,9.58,0.28,211.6,24
"2015-06-15 00:00:00",368,23.65,28.07,21.09,91.2,99.2,75.86,4.031,11.49,0.7,213.8,6
"2015-06-16 00:00:00",369,24.24,29.92,20.24,90.4,100,68.82,3.51,10.38,0.03,223.3,53
"2015-06-17 00:00:00",370,22.01,26.04,17.56,84.3,99.6,66.86,2.875,7.41,0.37,107.6,0
"2015-06-18 00:00:00",371,20.89,24.54,16.83,92.4,99.7,85.4,2.934,11.69,0.03,174.6,0
"2015-06-19 00:00:00",372,22.33,28.46,18.55,91.8,100,72.33,3.065,20.15,0.31,227.4,43
"2015-06-20 00:00:00",373,19.96,22.77,16.93,95.9,100,88.8,3.556,8.61,0.22,59.53,3
"2015-06-21 00:00:00",374,22.18,27.45,18.74,89.7,100,71.39,3.361,14.27,0.06,172.8,12
"2015-06-22 00:00:00",375,22.67,27.61,18.83,90.2,99.6,72.96,3.188,13,0.07,246.5,11
"2015-06-23 00:00:00",376,25.46,29.59,20.3,87.5,98.6,75.35,4.734,15.22,0.86,210.1,0
"2015-06-24 00:00:00",377,22.83,26.42,16.69,74.72,94.5,48.87,3.273,12.55,0.42,244.8,0
"2015-06-25 00:00:00",378,19.46,23.32,15.47,91,98.7,69.65,1.931,9.35,0.03,188,5
"2015-06-26 00:00:00",379,22.22,27.12,18.22,88.3,99.9,63.59,2.546,9.71,0.02,230.1,270
"2015-06-27 00:00:00",380,19.6,21.25,17.33,98.1,100,93.7,2.537,9.36,0.03,81.7,132
"2015-06-28 00:00:00",381,18.58,23.54,12.52,78.44,97.8,44.96,3.876,9.93,0.04,179.1,0
"2015-06-29 00:00:00",382,18.96,25.33,11.59,85.4,99.4,56.41,2.536,5.8,0.38,212.2,19
"2015-06-30 00:00:00",383,20.26,25.25,17.07,88.8,100,67.01,2.758,9.25,0.25,236.4,0
"2015-07-01 00:00:00",384,21.58,26.89,16.61,84,100,62.35,2.511,6.6,0.1,234.4,0
"2015-07-02 00:00:00",385,19.1,23.32,15.02,89.7,99.1,78.13,2.358,7.23,0.09,70.74,0
"2015-07-03 00:00:00",386,18.69,23.61,13.87,81,93.1,65.48,3.178,7.08,0.69,47.51,0
"2015-07-04 00:00:00",387,19.41,23.96,14.49,85.4,98.1,67.31,2.446,6.22,0.41,58.77,0
"2015-07-05 00:00:00",388,20.04,26.22,13.07,81.8,99.3,54.79,1.088,4.7,0,175.4,0
"2015-07-06 00:00:00",389,21.24,28.06,13.81,83.6,98.9,57.71,1.238,4.15,0.02,159.9,0
"2015-07-07 00:00:00",390,23.24,30.53,14.98,88,100,68.03,2.922,9.19,0.15,191.9,0
"2015-07-08 00:00:00",391,18.88,23.39,12.42,90.3,99.7,65.26,3.225,11.85,0.35,125.2,88
"2015-07-09 00:00:00",392,14.63,21.48,12.3,94.8,100,85.5,2.618,11.4,0.12,108.5,80
"2015-07-10 00:00:00",393,17.63,19.66,15.64,97.7,100,89.9,3.041,9.19,0.06,259.4,0
"2015-07-11 00:00:00",394,19.17,24.86,15.34,91.2,100,64.08,1.113,4.48,0.07,107.8,0
"2015-07-12 00:00:00",395,20.85,26.22,14.71,93.9,99.7,76.72,2.219,6.52,0.01,162.6,19
"2015-07-13 00:00:00",396,24.45,30.15,20.57,90.8,99.7,73.12,1.762,5.33,0.04,226.7,0
"2015-07-14 00:00:00",397,26.04,32.94,21.21,90.3,100,75.22,2.992,8.69,0.29,200.9,0
"2015-07-15 00:00:00",398,24.26,29.77,16.89,81.1,99.5,59.3,3.937,9.88,1.11,232,0
"2015-07-16 00:00:00",399,19.86,25.97,14.46,87.1,98.9,67.11,2.008,6.07,0.11,61.36,0
"2015-07-17 00:00:00",400,22.5,27.87,17.5,87.4,99.6,69.68,2.964,9.74,0.35,137.9,0
"2015-07-18 00:00:00",401,26.85,32.45,20.84,86.9,99.1,72.07,3.156,8.77,0.6,208.4,0
"2015-07-19 00:00:00",402,26.57,32.75,20.44,88.7,100,69.34,2.442,8.79,0.26,226.3,0
"2015-07-20 00:00:00",403,24.07,28.59,19.72,89.7,100,71.17,2.678,10.4,0.06,263.9,1
"2015-07-21 00:00:00",404,22.86,29.45,18.66,91.7,100,71.93,1.851,12.13,0,245.6,40
"2015-07-22 00:00:00",405,21.69,26.72,16.1,79.56,100,54.58,2.658,6.72,0.47,230.2,0
"2015-07-23 00:00:00",406,20.27,27.69,12.76,79.11,99.2,47.09,1.18,4.16,0.01,162.8,0
"2015-07-24 00:00:00",407,21.18,27.51,14.31,79.46,98.9,48.82,1.322,5.26,0.06,101.4,0
"2015-07-25 00:00:00",408,22.11,29.1,14.35,82.7,99.3,51.51,1.49,5.45,0.02,139.5,0
"2015-07-26 00:00:00",409,23.25,30.24,17.25,89.9,99.7,72.44,1.786,6.65,0.02,208.1,0
"2015-07-27 00:00:00",410,24.06,29.41,19.2,92.5,100,73.93,1.531,5.51,0.01,165.9,0
"2015-07-28 00:00:00",411,23.26,28.51,18.65,92.6,100,69.11,10.28,1000,0.01,121.5,0
"2015-07-29 00:00:00",412,24.69,32.82,20.74,92.2,100,63.86,1.48,10.44,0.06,161.2,10
"2015-07-30 00:00:00",413,24.17,29.42,19.27,81.4,100,46.85,2.638,8.77,0.06,277.4,27
"2015-07-31 00:00:00",414,22.93,28.9,15.96,74.18,95.9,46.8,2.735,7.13,0.78,288.5,0
"2015-08-01 00:00:00",415,23.57,29.56,17.33,73.78,97.7,35.5,3.244,10.73,0.85,290.3,0
"2015-08-02 00:00:00",416,22.57,28.86,16.67,69.89,97.4,38.77,2.054,5.65,0.11,267.8,0
"2015-08-03 00:00:00",417,23.85,31.14,14.62,82.8,99.5,57.86,2.795,7.88,0.56,229.5,0
"2015-08-04 00:00:00",418,23.32,28.77,15.12,79.31,97.8,56.31,2.96,8.62,0.5,284.9,0
"2015-08-05 00:00:00",419,20.47,27.09,12.33,77.99,99.6,45.44,1.576,6.41,0,229,0
"2015-08-06 00:00:00",420,21.78,27.33,14.33,76.74,98.9,54.36,1.907,5.19,0.12,100.9,0
"2015-08-07 00:00:00",421,20.23,26.25,13.49,86.7,99.3,65.03,2.628,7.86,0.02,90.9,11
"2015-08-08 00:00:00",422,19.81,27.04,11.83,81,100,49.52,1.476,4.96,0.03,158,0
"2015-08-09 00:00:00",423,22.52,30.03,15.36,86.9,99.7,62.63,1.348,5.07,0.04,187.2,0
"2015-08-10 00:00:00",424,22.65,27.68,19,95.3,100,76.54,1.769,6.95,0.01,165.1,64
"2015-08-11 00:00:00",425,23.8,28.33,19.21,90.3,100,66.46,2.453,9.23,0.01,261.6,4
"2015-08-12 00:00:00",426,22.43,27.65,15.93,79.05,98.6,54.65,2.551,8.17,0.29,235.3,0
"2015-08-13 00:00:00",427,20.25,27.16,13.32,79.59,99.1,49.32,1.402,7.18,0,231.7,0
"2015-08-14 00:00:00",428,21.07,28.76,13.36,81.8,99.3,52.27,1.484,4.98,0,187,0
"2015-08-15 00:00:00",429,22.68,30.53,16.67,86.1,99.7,57.12,1.466,4.85,0.06,253.9,0
"2015-08-16 00:00:00",430,24.11,31.71,17.57,83.5,99.4,50.51,1.397,6.83,0.01,196.1,0
"2015-08-17 00:00:00",431,24.52,31.47,17.77,83.2,100,55.37,1.714,6.24,0.1,208.3,0
"2015-08-18 00:00:00",432,23.58,31.43,17.66,83.2,99.7,51.85,2.209,8.94,0.11,194.4,0
"2015-08-19 00:00:00",433,21.78,29.14,19.21,93.6,100,68.66,2.763,13.24,0.37,155.2,184
"2015-08-20 00:00:00",434,20.27,26.69,13.51,87.4,99.6,66.99,3.46,9.07,0.69,233.8,12
"2015-08-21 00:00:00",435,16.97,24.06,11.45,78.86,100,44.36,3.087,10.23,0.1,253.3,0
"2015-08-22 00:00:00",436,18.85,27.42,10.08,80.2,100,50.47,1.778,6.89,0.02,185,0
"2015-08-23 00:00:00",437,19.22,25.59,11.31,83.7,99.1,59.61,2.074,7.92,0.07,116.6,0
"2015-08-24 00:00:00",438,19.18,26,12.96,86.9,99.8,56.64,2.839,10.1,0.03,243.5,0
"2015-08-25 00:00:00",439,17.07,23.42,10,70.34,97.9,40.4,3.624,10.13,1.04,287.6,0
"2015-08-26 00:00:00",440,16.46,22.93,9.25,77.43,98.6,50.24,2.63,8.89,0.47,292.4,0
"2015-08-27 00:00:00",441,16.59,21.75,12.28,84,98,61.31,2.253,8.56,0.11,227.5,0
"2015-08-28 00:00:00",442,17.4,25.13,10.2,84,99.1,54.04,1.547,5.15,0.03,82.5,0
"2015-08-29 00:00:00",443,18.88,26.16,11.37,83.7,100,56.7,2.011,7.16,0.12,141.6,0
"2015-08-30 00:00:00",444,21.07,27.22,16.32,88.9,98.7,70.01,1.788,5.52,0.06,187.5,2
"2015-08-31 00:00:00",445,22.11,29.85,16.39,88.4,100,58.58,1.314,4.09,0.04,201.9,0
"2015-09-01 00:00:00",446,23.18,30.56,16.53,87.4,100,63.76,1.719,6.39,0.01,196.4,0
"2015-09-02 00:00:00",447,22.23,29.16,19,93.9,99.9,72.21,2.168,12.93,0.04,186.4,173
"2015-09-03 00:00:00",448,23.81,32.07,18.11,85.7,100,52.63,1.679,7.68,0.15,214.3,0
"2015-09-04 00:00:00",449,24.39,32.23,17.91,82.6,100,49.77,1.63,7.21,0.11,237.8,0
"2015-09-05 00:00:00",450,24.47,32.68,17.91,80.9,100,52.85,1.831,10.38,0,218.9,53
"2015-09-06 00:00:00",451,23.59,31.45,17.45,86.6,99.5,56.88,1.596,6.15,0.05,130.1,0
"2015-09-07 00:00:00",452,25.02,32.52,17.41,77.18,99.8,47.14,1.984,5.85,0.01,162.2,0
"2015-09-08 00:00:00",453,24.74,32.99,17.97,79.55,99.4,48.23,1.918,6.58,0.33,209.6,0
"2015-09-09 00:00:00",454,22.48,31.79,19.13,89.2,100,52.06,2.862,13.09,0.32,216.5,103
"2015-09-10 00:00:00",455,21.06,26.29,16.39,88.1,100,62.18,1.971,5.37,0.33,86.1,0
"2015-09-11 00:00:00",456,18.37,28.56,12.84,85.5,99.4,43.42,1.565,13.77,0.01,139.6,0
"2015-09-12 00:00:00",457,16.37,22.47,11.55,89.9,99.7,64.16,2.574,8.71,0.25,141.1,48
"2015-09-13 00:00:00",458,12.95,18.2,7.278,80.9,99.1,43.01,2.971,7.9,0.33,205.3,0
"2015-09-14 00:00:00",459,13.59,21.65,7.046,73.35,99.1,37.72,2.166,5.95,0.16,257.5,0
"2015-09-15 00:00:00",460,17.07,26.51,7.804,72.44,97.3,42.2,2.827,10.14,0.42,190.4,0
"2015-09-16 00:00:00",461,18.57,27,11.69,68.9,94.3,37,2.625,9.31,0.23,180.2,0
"2015-09-17 00:00:00",462,19.17,27.89,10.04,72.97,100,42.56,2.607,8.17,0.07,172.1,0
"2015-09-18 00:00:00",463,20.99,29.22,12.2,78.16,98.9,53.89,3.027,9.55,0.24,180.3,0
"2015-09-19 00:00:00",464,21.94,27.96,19.36,91.1,100,70.72,2.724,12.02,0.27,185.4,170
"2015-09-20 00:00:00",465,16.99,22.36,9.36,82.5,99.4,52.25,3.203,12.08,0.06,213.7,47
"2015-09-21 00:00:00",466,15.17,22.65,7.823,71.46,97.8,37.11,1.807,5.73,0.1,63.62,0
"2015-09-22 00:00:00",467,15.43,24.49,8.63,70.21,95.4,31.19,1.582,4.86,0.06,83.6,0
"2015-09-23 00:00:00",468,17.19,26.98,8.11,67.6,97.3,29.32,1.244,5.58,0.02,99.1,0
"2015-09-24 00:00:00",469,19.2,28.45,10.13,62.28,93.1,31.1,1.843,6,0.06,83.6,0
"2015-09-25 00:00:00",470,19.4,27.42,11.84,67.16,95.4,33.14,2.025,7.53,0.08,68.63,0
"2015-09-26 00:00:00",471,19.23,28.75,12.72,68.16,95.2,35.31,2.616,8.42,0.46,56.29,0
"2015-09-27 00:00:00",472,18.54,25.7,12.5,75.82,94.9,49.87,2.978,9.5,0.35,82.9,0
"2015-09-28 00:00:00",473,19.59,25.16,14.22,85.9,98.8,62.83,2.017,5.75,0.27,126.6,0
"2015-09-29 00:00:00",474,20.75,27.27,15.84,84.3,100,54.95,1.325,4.64,0,204.6,0
"2015-09-30 00:00:00",475,17.89,22.11,13.92,88.5,98.8,73.32,2.548,11.01,0.04,138.4,0
